,stationUid,gauge_id,operatorStationId,oldStationNumber,locationType,locationTypeSc,stationOwnerCvr,stationOwnerName,operatorCvr,operatorName,station_name,dguNumber,description,loggerId,measurementPoints,location.x,location.y,location.srid,latitude,longitude,area,river,altitude,country,source
525,554e5326-54f5-40a6-9b42-572b9b9c4632,70000252,WATSONC-720,,Vandløb,1,DK29189579,Skive kommune,DK38892231,WatsonC,Felding Bæk,,Skive,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 502323.3, 'y': 6269555.4333, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2020-02-28T08:50:00.00Z', 'latestResult': '2020-03-25T05:35:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Skalapælsaflæsning', 'examinationTypeSc': 22, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2020-02-28T08:30:00.00Z', 'latestResult': '2020-02-28T08:30:00.00Z'}, {'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '1900-01-01T00:00:00.00Z', 'latestResult': '1900-01-01T00:00:00.00Z'}]}]",502323.3,6269555.4333,25832,56.57029473647692,9.037810254100602,,Felding Bæk,,Denmark,VandA/H Miljøportal
526,6461d37b-228b-4dd6-9b2d-41105e3e56b6,31001396,,31000021,Vandløb,1,DK25798376,Miljøstyrelsen,,,"Grindsted Å, Ved Eg Bro",,Opland = 200 km2,4632141,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 487990.3703, 'y': 6179469.4148, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Skalapælsaflæsning', 'examinationTypeSc': 22, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-12-12T11:00:00.00Z', 'latestResult': '2025-12-03T11:10:00.00Z'}, {'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring Feltmåling', 'examinationTypeSc': 24, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '2023-12-12T11:30:00.00Z', 'latestResult': '2025-12-03T11:30:00.00Z'}, {'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '2009-01-01T12:00:00.00Z', 'latestResult': '2016-12-01T12:00:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-11-03T06:40:00.00Z', 'latestResult': '2025-12-07T14:30:00.00Z'}, {'parameter': 'Datalogger spænding', 'parameterSc': 2593, 'examinationType': 'Batterispænding', 'examinationTypeSc': 42, 'unit': 'Volt\xa0', 'unitSc': 305, 'firstResult': '2025-05-13T06:40:00.00Z', 'latestResult': '2025-12-07T14:30:00.00Z'}]}]",487990.3703,6179469.4148,25832,55.760755415651495,8.808619109940299,200.0,Grindsted Å,,Denmark,VandA/H Miljøportal
527,ff8cdfb9-39c0-4336-9cf1-5f3b9ed4f1cc,70000644,61651d5417559d1f02230f26,,Vandløb,1,DK29189897,Kolding kommune,DK41979739,Klimator DK Aps,Seest Mølleå - E45,,,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 526788.4, 'y': 6148384.8, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '2024-12-09T10:54:00.00Z', 'latestResult': '2024-12-09T10:54:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2024-12-09T11:46:00.00Z', 'latestResult': '2025-10-14T14:15:00.00Z'}]}]",526788.4,6148384.8,25832,55.480859934482794,9.423860148042975,,Seest Mølleå - E45,,Denmark,VandA/H Miljøportal
528,cee82a52-f5f8-40a7-9353-32aa578a27c6,37000869,,37000242,Vandløb,1,DK25798376,Miljøstyrelsen,,,"Gammelby Bæk - tilløb til Sill, Fjelstruprødvej",,,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 534491, 'y': 6130869, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring Feltmåling', 'examinationTypeSc': 24, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '2002-11-19T23:00:00.00Z', 'latestResult': '2004-12-13T23:00:00.00Z'}]}]",534491.0,6130869.0,25832,55.322990604859655,9.543565013352625,,Gammelby Bæk - tilløb til Sill,,Denmark,VandA/H Miljøportal
529,ccde7b06-72ba-4261-8865-d2970a962d3c,70000645,5f3237b81e98c7376c45254d,,Vandløb,1,DK29189897,Kolding kommune,DK41979739,Klimator DK Aps,Vonsild Å ved Delken,,,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 529660.7, 'y': 6145565.9, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '2024-12-09T10:54:00.00Z', 'latestResult': '2024-12-09T10:54:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2024-12-11T11:02:00.00Z', 'latestResult': '2025-12-06T23:24:00.00Z'}]}]",529660.7,6145565.9,25832,55.45536516728615,9.4690047980159,,Vonsild Å ved Delken,,Denmark,VandA/H Miljøportal
530,cb426416-cd97-4d65-acf6-03a867d3c6a3,70000854,,,Vandløb,1,DK29189633,Skanderborg kommune,DK21265543,WSP Danmark A/S,"Jeksen bæk, Jeksen",,,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 561114, 'y': 6217168, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '1916-12-31T23:00:00.00Z', 'latestResult': '1916-12-31T23:00:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-12-31T23:00:00.00Z', 'latestResult': '2024-02-08T12:30:00.00Z'}]}]",561114.0,6217168.0,25832,56.09572099475123,9.982343928345779,,Jeksen bæk,,Denmark,VandA/H Miljøportal
531,f436cb9d-0f9f-44a8-95b1-c6469db887a0,70000643,5f310b1a1e98c7376c4523e9,,Vandløb,1,DK29189897,Kolding kommune,DK41979739,Klimator DK Aps,Drabæks Mølleå ,,,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 519444.2, 'y': 6149294.6, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '2024-12-09T10:54:00.00Z', 'latestResult': '2024-12-09T10:54:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2024-12-09T07:16:00.00Z', 'latestResult': '2025-12-07T13:46:00.00Z'}]}]",519444.2,6149294.6,25832,55.489382114144576,9.30772228997644,,Drabæks Mølleå,,Denmark,VandA/H Miljøportal
532,53bbcece-575e-4103-b09f-0feab0642fe6,20000917,,20000856,Vandløb,1,DK25798376,Miljøstyrelsen,,,"Skive Å, Østerbro",,"Opland = 762,38 km2",2957,"[{'number': 1, 'name': 'Profil 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': 'Gangbro ca. 50 m opstrøms doppler - snoretræk. Der er pæle til opspænding.', 'location': {'x': 502042.4169143259, 'y': 6269034.739305747, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring Feltmåling', 'examinationTypeSc': 24, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '2023-12-18T10:09:00.00Z', 'latestResult': '2025-12-03T11:53:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Skalapælsaflæsning', 'examinationTypeSc': 22, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-11-16T08:45:00.00Z', 'latestResult': '2025-12-03T11:53:00.00Z'}, {'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '2018-02-12T09:30:00.00Z', 'latestResult': '2025-03-27T09:18:00.00Z'}, {'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring', 'examinationTypeSc': 27, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '2023-11-03T06:15:00.00Z', 'latestResult': '2025-12-07T15:00:00.00Z'}, {'parameter': 'Datalogger spænding', 'parameterSc': 2593, 'examinationType': 'Batterispænding', 'examinationTypeSc': 42, 'unit': 'Volt\xa0', 'unitSc': 305, 'firstResult': '2025-05-13T06:15:00.00Z', 'latestResult': '2025-12-07T15:00:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-11-03T06:15:00.00Z', 'latestResult': '2025-12-07T15:00:00.00Z'}]}]",502042.4169143259,6269034.739305747,25832,56.56561806834358,9.033234956423264,762.38,Skive Å,,Denmark,VandA/H Miljøportal
533,33bb5338-fcac-4d65-8e4d-b1e784a56696,28000260,,28000001,Vandløb,1,DK25798376,Miljøstyrelsen,,,"Bygholm Å, Kørup Bro",,"Opland = 154,19 km2",EL1K-008271,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 547228.2380164487, 'y': 6192164.177680013, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Skalapælsaflæsning', 'examinationTypeSc': 22, 'unit': 'cm', 'unitSc': 19, 'firstResult': '1979-02-07T10:45:00.00Z', 'latestResult': '2025-11-20T11:16:00.00Z'}, {'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring Feltmåling', 'examinationTypeSc': 24, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '1979-02-07T10:45:00.00Z', 'latestResult': '2025-11-19T09:39:00.00Z'}, {'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '1977-10-11T10:26:00.00Z', 'latestResult': '2020-06-09T10:30:00.00Z'}, {'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring', 'examinationTypeSc': 27, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '1974-06-27T12:00:00.00Z', 'latestResult': '2025-12-07T15:10:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '1978-01-01T12:00:00.00Z', 'latestResult': '2025-12-07T15:10:00.00Z'}, {'parameter': 'Datalogger spænding', 'parameterSc': 2593, 'examinationType': 'Batterispænding', 'examinationTypeSc': 42, 'unit': 'Volt\xa0', 'unitSc': 305, 'firstResult': '2025-05-13T08:00:00.00Z', 'latestResult': '2025-12-07T15:00:00.00Z'}]}]",547228.2380164487,6192164.177680013,25832,55.872655736321306,9.754781510486326,154.19,Bygholm Å,,Denmark,VandA/H Miljøportal
534,98ae8b11-1595-425a-b0fe-dc2098f34af5,31001397,,31000023,Vandløb,1,DK25798376,Miljøstyrelsen,,,"Holme Å, Ved Hostrup",,Opland = 148 km2,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 481885, 'y': 6168781, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Skalapælsaflæsning', 'examinationTypeSc': 22, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-12-12T09:30:00.00Z', 'latestResult': '2025-12-03T09:45:00.00Z'}, {'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring Feltmåling', 'examinationTypeSc': 24, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '2023-12-12T10:00:00.00Z', 'latestResult': '2025-12-03T10:00:00.00Z'}]}]",481885.0,6168781.0,25832,55.66452731428597,8.712034685474036,148.0,Holme Å,,Denmark,VandA/H Miljøportal
535,270b5767-334e-4ff9-9289-5077286203e1,70001170,67079205f855bb89958c20ae,,Vandløb,1,DK18632276,Banedanmark,DK41979739,Klimator DK Aps,"4_81,84 Bvs Ultralyd ",,Monteret på kabelbakke,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 683896.7, 'y': 6129332.2, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '2025-06-29T17:58:00.00Z', 'latestResult': '2025-06-29T17:58:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2025-06-29T16:00:00.00Z', 'latestResult': '2025-12-07T15:10:00.00Z'}]}]",683896.7,6129332.2,25832,55.276063364513014,11.895140240236666,,4_81,,Denmark,VandA/H Miljøportal
536,1bc77072-b92d-4fd5-a4ac-6680f8e7fdaf,70000688,,,Vandløb,1,DK29189846,Viborg kommune,DK21265543,WSP Danmark A/S,"Mønsted å, Lundgårdsmark",,,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 510363, 'y': 6258839, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '1916-12-31T23:00:00.00Z', 'latestResult': '1916-12-31T23:00:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-12-31T23:00:00.00Z', 'latestResult': '2025-12-07T12:45:00.00Z'}]}]",510363.0,6258839.0,25832,56.47390816089183,9.168223844561815,,Mønsted å,,Denmark,VandA/H Miljøportal
537,1646057e-3ce1-458d-abbf-9bafeb40ca7d,16001370,,16000024,Vandløb,1,DK25798376,Miljøstyrelsen,,,"Fald Å, Kokholm",,"Opland = 24,65 km2",EL1K-010956,"[{'number': 1, 'name': 'Profil 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': '1-2 m NS skalapæl (ren sandbanke)', 'location': {'x': 468358.4477999996, 'y': 6266218.106899999, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring Feltmåling', 'examinationTypeSc': 24, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '2023-12-05T10:18:00.00Z', 'latestResult': '2025-12-03T10:13:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Skalapælsaflæsning', 'examinationTypeSc': 22, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-11-23T11:59:00.00Z', 'latestResult': '2025-12-03T10:05:00.00Z'}, {'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '1917-01-01T12:00:00.00Z', 'latestResult': '2025-05-21T11:45:00.00Z'}, {'parameter': 'Datalogger spænding', 'parameterSc': 2593, 'examinationType': 'Batterispænding', 'examinationTypeSc': 42, 'unit': 'Volt\xa0', 'unitSc': 305, 'firstResult': '2025-05-13T06:20:00.00Z', 'latestResult': '2025-12-07T14:00:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-11-03T06:20:00.00Z', 'latestResult': '2025-12-07T14:00:00.00Z'}]}]",468358.4477999996,6266218.106899999,25832,56.53925262203694,8.485472191508007,24.65,Fald Å,,Denmark,VandA/H Miljøportal
538,db3b049e-69ae-41e9-9c5a-de94b299c485,70000407,,"216.529, Tyvelse",Grundvandsboring,23,DK25798376,Miljøstyrelsen,,,GRUMO Tyvelse,216.529,,EL1K-008741,"[{'number': 1, 'name': '1', 'measurementPointType': 'Vandindtag', 'measurementPointTypeSc': 11, 'description': None, 'location': {'x': 670679.0366218932, 'y': 6140563.639223356, 'srid': '25832'}, 'intakeNumber': 1, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Grundvandspejling', 'examinationTypeSc': 30, 'unit': 'm', 'unitSc': 63, 'firstResult': '2025-09-29T11:25:00.00Z', 'latestResult': '2025-09-29T11:25:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Grundvandstand', 'examinationTypeSc': 31, 'unit': 'm', 'unitSc': 63, 'firstResult': '2025-09-29T12:00:00.00Z', 'latestResult': '2025-12-06T18:00:00.00Z'}, {'parameter': 'Datalogger spænding', 'parameterSc': 2593, 'examinationType': 'Batterispænding', 'examinationTypeSc': 42, 'unit': 'Volt\xa0', 'unitSc': 305, 'firstResult': '2025-09-29T12:00:00.00Z', 'latestResult': '2025-12-06T18:00:00.00Z'}]}]",670679.0366218932,6140563.639223356,25832,55.3816309301775,11.694151755754659,,GRUMO Tyvelse,,Denmark,VandA/H Miljøportal
539,92e49dc7-0180-4a5c-b4c2-e8b3fd648bfb,38000864,,38000047,Vandløb,1,DK25798376,Miljøstyrelsen,,,"Gels Å, S For Enderupskov",,"Opland = 38,96 km2",4637273,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 496708.9057, 'y': 6126161.5347, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Skalapælsaflæsning', 'examinationTypeSc': 22, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-12-14T09:22:00.00Z', 'latestResult': '2025-11-12T09:24:00.00Z'}, {'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring Feltmåling', 'examinationTypeSc': 24, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '2023-12-14T09:59:00.00Z', 'latestResult': '2025-11-12T10:00:00.00Z'}, {'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '2004-01-01T11:00:00.00Z', 'latestResult': '2016-12-01T12:00:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2023-11-03T06:40:00.00Z', 'latestResult': '2025-12-07T14:30:00.00Z'}, {'parameter': 'Datalogger spænding', 'parameterSc': 2593, 'examinationType': 'Batterispænding', 'examinationTypeSc': 42, 'unit': 'Volt\xa0', 'unitSc': 305, 'firstResult': '2025-05-13T06:40:00.00Z', 'latestResult': '2025-12-07T14:30:00.00Z'}]}]",496708.9057,6126161.5347,25832,55.28188750736895,8.948187474755787,38.96,Gels Å,,Denmark,VandA/H Miljøportal
540,2a9a4481-7ce8-4a2b-880c-87ef264ce614,70000527,WATSONC-1614,,Vandløb,1,DK33157274,Naturstyrelsen,DK38892231,WatsonC,NNP Læsø Grøft,,NNP Læsø,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 619630, 'y': 6352281, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '1900-01-01T00:00:00.00Z', 'latestResult': '1900-01-01T00:00:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Skalapælsaflæsning', 'examinationTypeSc': 22, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2022-08-31T13:56:00.00Z', 'latestResult': '2024-05-17T08:02:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2022-08-31T14:45:00.00Z', 'latestResult': '2025-12-07T00:15:00.00Z'}]}]",619630.0,6352281.0,25832,57.297801862481194,10.985336099221387,,NNP Læsø Grøft,,Denmark,VandA/H Miljøportal
541,5dabbd9e-2b97-4489-bdb2-d94bdfc418da,70000639,63b7e2d792c186d15ad1bc83,,Vandløb,1,DK29189897,Kolding kommune,DK41979739,Klimator DK Aps,Sidselbankvej,,,,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 523005.7, 'y': 6144441.5, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '2024-12-09T10:54:00.00Z', 'latestResult': '2024-12-09T10:54:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '2024-11-08T00:04:00.00Z', 'latestResult': '2025-12-07T12:54:00.00Z'}]}]",523005.7,6144441.5,25832,55.4456197533988,9.363683503850844,,Sidselbankvej,,Denmark,VandA/H Miljøportal
542,2f406b2e-0238-4aaf-8085-d9c86096e2a9,52000197,,52000033,Vandløb,1,DK25798376,Miljøstyrelsen,,,"Mademose Å, S For Tørslev",,"Opland = 5,43 km2",1782555,"[{'number': 1, 'name': 'Sted 1', 'measurementPointType': 'Vandløb', 'measurementPointTypeSc': 1, 'description': None, 'location': {'x': 689904.6364, 'y': 6187998.8036, 'srid': '25832'}, 'intakeNumber': None, 'intakeDepthM': None, 'elevationCorrectedIntakeDepthM': None, 'examinations': [{'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring Feltmåling', 'examinationTypeSc': 24, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '1989-01-25T09:10:00.00Z', 'latestResult': '2025-11-03T09:57:00.00Z'}, {'parameter': 'Vandføring', 'parameterSc': 1155, 'examinationType': 'Vandføring', 'examinationTypeSc': 27, 'unit': 'l/s', 'unitSc': 55, 'firstResult': '1989-01-01T12:00:00.00Z', 'latestResult': '2023-12-31T23:50:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Skalapælsaflæsning', 'examinationTypeSc': 22, 'unit': 'cm', 'unitSc': 19, 'firstResult': '1989-01-25T09:10:00.00Z', 'latestResult': '2025-11-14T08:42:00.00Z'}, {'parameter': 'Vandstand DVR90', 'parameterSc': 439, 'examinationType': 'Kotemåling', 'examinationTypeSc': 21, 'unit': 'm', 'unitSc': 63, 'firstResult': '1998-01-01T00:00:00.00Z', 'latestResult': '2025-03-14T13:57:00.00Z'}, {'parameter': 'Datalogger spænding', 'parameterSc': 2593, 'examinationType': 'Batterispænding', 'examinationTypeSc': 42, 'unit': 'Volt\xa0', 'unitSc': 305, 'firstResult': '2025-05-13T07:00:00.00Z', 'latestResult': '2025-12-07T14:50:00.00Z'}, {'parameter': 'Vandstand', 'parameterSc': 1233, 'examinationType': 'Vandstand', 'examinationTypeSc': 25, 'unit': 'cm', 'unitSc': 19, 'firstResult': '1998-01-14T16:45:00.00Z', 'latestResult': '2025-12-07T14:50:00.00Z'}]}]",689904.6364,6187998.8036,25832,55.80021426766466,12.02982493400615,5.43,Mademose Å,,Denmark,VandA/H Miljøportal
